metaDateCreated,date_time,state,county,sample_type,Sample_ID,store_group/store_name,store_group/store_brand,group_farm/farm_name,group_farm/followup,group_farm/farm_email,farm_variety,farm_practice,vegetable_quality,soil_group/soil_type,soil_group/soil_organic_matter,soil_group/soil_slope,soil3.Depth,soil3.display_respiration.data.ugc_gsoil,soil3.scan_vis.data.device_battery,soil3.scan_vis.data.device_id,soil3.scan_vis.data.median_365,soil3.scan_vis.data.median_385,soil3.scan_vis.data.median_450,soil3.scan_vis.data.median_500,soil3.scan_vis.data.median_530,soil3.scan_vis.data.median_587,soil3.scan_vis.data.median_632,soil3.scan_vis.data.median_850,soil3.scan_vis.data.median_880,soil3.scan_vis.data.median_940,soil3.display_loi.data.Organic_Matter,soil3.display_loi.data.Total Organic C %,soil3.xrf.data.elements,soil3.xrf.data.elements_ppm,soil3.xrf.data.elements_photons,soil9.Depth,soil9.display_respiration.data.ugc_gsoil,soil9.scan_vis.data.device_battery,soil9.scan_vis.data.device_id,soil9.scan_vis.data.median_365,soil9.scan_vis.data.median_385,soil9.scan_vis.data.median_450,soil9.scan_vis.data.median_500,soil9.scan_vis.data.median_530,soil9.scan_vis.data.median_587,soil9.scan_vis.data.median_632,soil9.scan_vis.data.median_850,soil9.scan_vis.data.median_880,soil9.scan_vis.data.median_940,soil9.display_loi.data.Organic_Matter,soil9.display_loi.data.Total Organic C %,soil9.xrf.data.elements,soil9.xrf.data.elements_ppm,soil9.xrf.data.elements_photons,carrots.metaDateCreated,carrots.carrot_diameter,carrots.supernatant.data.median_850,carrots.supernatant.data.median_880,carrots.supernatant.data.median_940,carrots.supernatant.data.median_365,carrots.supernatant.data.median_385,carrots.supernatant.data.median_450,carrots.supernatant.data.median_500,carrots.supernatant.data.median_530,carrots.supernatant.data.median_587,carrots.supernatant.data.median_632,carrots.sample_quality,carrots.xrf.data.elements,carrots.xrf.data.elements_ppm,carrots.xrf.data.elements_photons,carrots.veg_results.data.polyphenolsMgGae100gFw,carrots.veg_results.data.proteinMgPer100g,carrots.veg_results.data.antioxidentsFrap,carrots.veg_results.data.moistureContent,carrots.carrot_color,carrots.carrotscan.median_365,carrots.carrotscan.median_385,carrots.carrotscan.median_450,carrots.carrotscan.median_500,carrots.carrotscan.median_530,carrots.carrotscan.median_587,carrots.carrotscan.median_632,carrots.carrotscan.median_850,carrots.carrotscan.median_880,carrots.carrotscan.median_940,spinach.metaDateCreated,spinach.supernatant.data.median_850,spinach.supernatant.data.median_880,spinach.supernatant.data.median_940,spinach.supernatant.data.median_365,spinach.supernatant.data.median_385,spinach.supernatant.data.median_450,spinach.supernatant.data.median_500,spinach.supernatant.data.median_530,spinach.supernatant.data.median_587,spinach.supernatant.data.median_632,spinach.sample_quality,spinach.xrf.data.elements,spinach.xrf.data.elements_ppm,spinach.xrf.data.elements_photons,spinach.veg_results.data.polyphenolsMgGae100gFw,spinach.veg_results.data.antioxidentsFrap,spinach.veg_results.data.proteinMgPer100g,spinach.spinachscan.median_365,spinach.spinachscan.median_385,spinach.spinachscan.median_450,spinach.spinachscan.median_500,spinach.spinachscan.median_530,spinach.spinachscan.median_587,spinach.spinachscan.median_632,spinach.spinachscan.median_850,spinach.spinachscan.median_880,spinach.spinachscan.median_940,food_Na,food_Mg,food_Al,food_Si,food_P,food_S,food_Cl,food_K,food_Ca,food_Mn,food_Fe,food_Ni,food_Cu,food_Zn,food_As,food_Pb,food_Se,food_Mo,soil_0_15_Na,soil_15_30_Na,soil_0_15_Mg,soil_15_30_Mg,soil_0_15_Al,soil_15_30_Al,soil_0_15_Si,soil_15_30_Si,soil_0_15_P,soil_15_30_P,soil_0_15_S,soil_15_30_S,soil_0_15_K,soil_15_30_K,soil_0_15_Ca,soil_15_30_Ca,soil_0_15_Ba,soil_15_30_Ba,soil_0_15_Ti,soil_15_30_Ti,soil_0_15_Cr,soil_15_30_Cr,soil_0_15_Mn,soil_15_30_Mn,soil_0_15_Fe,soil_15_30_Fe,soil_0_15_Ni,soil_15_30_Ni,soil_0_15_Cu,soil_15_30_Cu,soil_0_15_Zn,soil_15_30_Zn,soil_0_15_Pb,soil_15_30_Pb,soil_0_15_Rb,soil_15_30_Rb,soil_0_15_Sr,soil_15_30_Sr,soil_0_15_As,soil_15_30_As,soil_0_15_Se,soil_15_30_Se,soil_0_15_Mo,soil_15_30_Mo,bioScore
2018-10-05T07:54:11.298-04:00,10/2/18; 12pm,CT,Fairfield,carrot,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-05T09:01:11.298-04:00,21,4.18203,0.739624,2.97932,-2.50888,-2.25732,3,2.5632,2.66662,1.88546,1.87435,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-1166.51,-107.41,47.16,398.94,5131.92,1850.2,3654.31,0,42256.63,5265.65,28.63,14.6,6.77,7.15,21.22,0.17,0.37,1.15,0.65","6.106,4.109,16.888,21.712,118.5,90.473,274.859,400.73,2375.49,442.236,51.531,84.915,130.692,70.361,63.269,0.19,0.18,0.2,5.66",3.47,1.67,8.4,0.92,orange,0.8145990000000001,0.7761795,0.5796985,5.258965,6.970834999999999,53.998000000000005,59.9705,53.924,49.544399999999996,48.12115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1166.51,-107.41,47.16,398.94,5131.92,1850.2,3654.31,42256.63,5265.65,28.63,14.6,6.77,7.15,21.22,0.17,0.37,1.15,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2018-10-05T07:51:29.911-04:00,10/2/18; 12pm,CT,Fairfield,carrot,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-05T08:52:13.958-04:00,19,4.09641,0.910515,3,-2.39041,-2.76015,1,2.74327,3.65626,2.69211,2.38603,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-1235.77,6868.17,47.21,409.97,7779.11,3558.67,3798.02,0,43621.17,5710.41,31.63,30.65,7.92,5.75,22.89,0.07,-0.04,1.06,-1.13","6.171,6.015,17.258,21.109,163.279,151.241,287.76,408.979,2453.38,453.297,52.749,88.595,140.255,74.962,68.66,0.13,0.13,0.16,5.41",1.5,1.44,9.54,0.89,orange,2.3769,2.854105,2.90279,9.379405,10.92435,65.61375000000001,74.5,74,72.5,62.3209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1235.77,6868.17,47.21,409.97,7779.11,3558.67,3798.02,43621.17,5710.41,31.63,30.65,7.92,5.75,22.89,0.07,-0.04,1.06,-1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2018-10-05T07:47:05.485-04:00,10/2/18; 12pm,CT,Fairfield,carrot,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-05T08:44:23.589-04:00,21,4.31978,1.3183,4,-4.05447,-2.752,3,2.95271,2.72939,1.96986,2.32729,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-817,3171.14,50.56,474.91,8070.15,2765.4,5621.42,0,50899.98,7045.97,23.6,0.27,6.39,7.26,21.98,0.09,-0.01,1.15,2.26","6.306,5.151,19.837,22.066,172.814,127.028,364.433,475.81,2865.78,531.874,51.406,81.473,126.186,67.743,61.358,0.15,0.16,0.19,5.86",5.76,1.23,101.74,0.91,orange,1.340765,1.54353,1.99293,5.291025,7.9767399999999995,59.0349,65.37425,64.29105,60.47755,57.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-817,3171.14,50.56,474.91,8070.15,2765.4,5621.42,50899.98,7045.97,23.6,0.27,6.39,7.26,21.98,0.09,-0.01,1.15,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2018-10-05T07:44:36.874-04:00,10/2/18; 12pm,CT,Fairfield,carrot,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2018-10-05T07:37:02.465-04:00,10/2/18; 12pm,CT,Fairfield,carrot,788,Calabrese Farms Store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-05T08:23:04.650-04:00,21,4.23232,1.04768,5,-1.41582,-1.45549,1,3.23429,4.34267,3.4862,3.13379,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn","-758.67,3616.24,45.61,379.43,5595.99,1917.33,4057.61,0,39233.39,4793.68,31.16,17.78,7.69,5.69,29.84","6.031,5.039,15.838,19.931,125.377,89.335,290.4,410.593,2193.85,414.563,52.199,85.596,140.902,75.558,73.274",1.02,1.37,11.76,0.91,orange,1.6624599999999998,2.14533,2.2046099999999997,6.562495,8.735205,52.4327,55.837,55.896249999999995,55.553200000000004,49.6319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-758.67,3616.24,45.61,379.43,5595.99,1917.33,4057.61,39233.39,4793.68,31.16,17.78,7.69,5.69,29.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2018-10-05T07:41:26.201-04:00,10/2/18; 12pm,CT,Fairfield,carrot,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-05T08:34:14.246-04:00,21,4.51344,1.37247,3,-1.94938,-1.7129,3,2.96252,3.10149,2.04325,2.39415,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","1415.93,2125.64,41.89,302.85,4753.11,1926.4,5634.88,0,27504.41,3903.98,30.75,3.2,6.18,7.36,24.93,0.11,0.05,1.06,1.03","5.364,4.064,11.405,16.967,91.346,81.448,343.514,431.72,1504.36,364.004,51.514,82.171,125.606,67.601,63.067,0.16,0.16,0.16,5.68",3.17,1.72,22.77,0.9,orange,2.145505,2.61076,2.974595,6.34323,9.853505,59.06645,64.4057,62.79945,61.780249999999995,54.550650000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.93,2125.64,41.89,302.85,4753.11,1926.4,5634.88,27504.41,3903.98,30.75,3.2,6.18,7.36,24.93,0.11,0.05,1.06,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2018-10-05T07:41:19.664-04:00,10/2/18; 12pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2018-10-04T12:13:04.391-04:00,10/2/18; 10:00am,MA,,carrot,453.2,Calabrese Farms Store,Calabrese Farms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-04T13:00:23.339-04:00,38,4.23852,0.905867,3,-3.94228,-3.94481,1,2.69113,3.09549,2.12419,2.28949,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-5395.4,1886.47,56.47,575.2,12263.89,5484.26,5944.64,0,59858.65,8233.76,25.84,28.86,7.58,5.71,32.17,0.24,0.99,1.35,-0.17","7.487,5.592,23.109,25.433,222.878,227.078,417.17,530.295,3387.49,557.808,51.918,88.266,141.331,75.952,74.936,0.21,0.21,0.2,5.56",4.34,1.46,35.67,0.93,orange,0.760206,0.5734805000000001,0.8140095,3.51853,5.6072299999999995,54.51225,63.600950000000005,64.89529999999999,61.64075,58.3204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5395.4,1886.47,56.47,575.2,12263.89,5484.26,5944.64,59858.65,8233.76,25.84,28.86,7.58,5.71,32.17,0.24,0.99,1.35,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2018-10-04T12:13:04.391-04:00,10/2/18; 10:00am,MA,,carrot,453.1,Calabrese Farms Store,Calabrese Farms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-04T12:50:41.898-04:00,37,4.50461,1.20789,4,-3.13855,-3.0277,2,2.73511,2.69339,2.3395,2.31474,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-3342.68,197.76,58.49,602.52,8816.14,3386.89,8241.21,0,63592.65,9065.96,25.69,18.67,7.36,6.34,28.9,0.1,0.04,1.12,1.35","7.326,5.071,24.043,25.285,191.037,158.835,506.55,604.1,3580.28,616.719,53.883,85.601,135.485,72.727,70.08,0.16,0.16,0.17,5.73",5.19,0.94,22.57,0.94,orange,1.267485,1.450095,2.252255,5.03789,7.22292,55.707049999999995,66.01145,61.2432,59.91605,56.87055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3342.68,197.76,58.49,602.52,8816.14,3386.89,8241.21,63592.65,9065.96,25.69,18.67,7.36,6.34,28.9,0.1,0.04,1.12,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2018-10-04T12:10:26.401-04:00,10/2/18; 10:15am,MA,,carrot,452.3,Rays Family Farm Store,"LeClair Family Farm, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-04T14:16:46.141-04:00,23,4.57866,1.18304,4.02343,-2.31311,-1.37491,3,2.92178,3.26087,2.70538,2.42229,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","1225.79,2279.96,45.41,340.93,7922.33,2240.4,5678.08,0,36188.57,4223.98,32.05,4.88,9.14,4.61,29.48,0.1,-0.01,0.99,-1.23","5.493,4.315,14.351,20.507,158.451,95.144,348.909,453.573,2004.35,377.282,52.48,82.451,132.004,68.441,66.51,0.16,0.16,0.14,5.39",3.95,1.71,41.73,0.92,orange,-0.5924065000000001,-1.1361075,-2.9864800000000002,-2.182475,-1.759335,39.299899999999994,50.032849999999996,46.81215,43.7354,41.9024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.79,2279.96,45.41,340.93,7922.33,2240.4,5678.08,36188.57,4223.98,32.05,4.88,9.14,4.61,29.48,0.1,-0.01,0.99,-1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2018-10-04T12:10:26.401-04:00,10/2/18; 10:15am,MA,,carrot,452.1,Rays Family Farm Store,"LeClair Family Farm, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-04T14:01:49.510-04:00,19,4.91715,1.4816,4,-2.22234,-2.06276,2,3.18215,3.79071,3.02548,2.80758,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","1173.04,5046.76,44.6,335.62,9178.12,2441.99,4758.86,0,34832.18,3825.57,36.39,24.92,8.02,5.55,32.15,0.12,0.11,1.12,0.56","5.315,4.943,14.004,20.017,173.088,100.019,309.812,416.15,1932.16,349.434,53.301,87.17,137.458,73.199,72.344,0.17,0.17,0.17,5.63",3.77,1.85,16.62,0.91,orange,-0.575091,-1.0017785,-2.77022,-0.7183035,-0.722164,43.370850000000004,53.551500000000004,51.209450000000004,48.414100000000005,43.0549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.04,5046.76,44.6,335.62,9178.12,2441.99,4758.86,34832.18,3825.57,36.39,24.92,8.02,5.55,32.15,0.12,0.11,1.12,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2018-10-04T12:10:26.401-04:00,10/2/18; 10:15am,MA,,carrot,452.2,Rays Family Farm Store,"LeClair Family Farm, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-04T14:09:07.364-04:00,21,4.06662,1.20589,4,-2.32897,-1.47942,4,3.01876,3.93069,2.79437,2.26975,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","479.18,4779.37,47.7,408.11,9198.69,2480.84,6893.53,0,42012.79,5237.32,36.43,19.31,7.52,5.74,40.88,0.19,0.66,1.19,0.65","6.062,5.385,17.066,20.037,179.809,107.164,410.476,499.642,2331.69,436.854,55.7,85.53,138.204,74.186,77.873,0.2,0.2,0.18,5.65",3.14,1.41,12.76,0.92,orange,0.12404649999999999,-0.2886755,-2.121,0.0401445,0.8734875,45.220699999999994,53.09225,49.819649999999996,44.019949999999994,45.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.18,4779.37,47.7,408.11,9198.69,2480.84,6893.53,42012.79,5237.32,36.43,19.31,7.52,5.74,40.88,0.19,0.66,1.19,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2018-10-04T12:07:16.798-04:00,10/2/2018; 10:15am,MA,,carrot,451.1,Rays Family Farm Store,Joe Czajkowsky Farm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-04T13:31:37.810-04:00,31,4.86553,1.51876,3.81742,-2.8759,-2.8496,2.14762,3.71697,3.97009,3.28362,3.13692,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-376.1,1307.69,46.89,390.77,5224.32,1908.05,5669.71,0,40969.56,5104,35.51,27.84,6.65,6.96,27.95,0.1,0,1.19,-0.28","6.154,4.497,16.387,20.383,118.979,91.083,359.227,460.637,2281.53,433.203,54.649,87.705,138.115,75.111,71.779,0.16,0.16,0.18,5.53",6.64,1.37,14.88,0.9,orange,0.16586599999999999,-0.39781599999999995,-2.1631150000000003,0.7699754999999999,1.6920165,49.307100000000005,61.604350000000004,59.8683,55.1374,52.02735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-376.1,1307.69,46.89,390.77,5224.32,1908.05,5669.71,40969.56,5104,35.51,27.84,6.65,6.96,27.95,0.1,,1.19,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2018-10-04T12:07:16.798-04:00,10/2/2018; 10:15am,MA,,carrot,451.3,Rays Family Farm Store,Joe Czajkowsky Farm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-04T13:52:13.100-04:00,31,4.59124,1.13243,3,-3.46467,-3.79562,1,3.00631,3.08274,2.30477,2.7131,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","87.36,1074.93,43.35,341.88,5007.21,1893.97,3012.46,0,34388.3,4012.86,36.55,29.13,7.85,5.82,22.67,0.12,0.16,1.09,0.3","5.517,3.981,13.912,18.712,106.772,85.684,241.045,373.798,1918.55,365.908,53.575,88.14,140.426,75.142,68.705,0.17,0.17,0.17,5.59",6.25,1.49,233.73,0.9,orange,-0.140222,-0.624347,-1.8540100000000002,0.418655,1.8667500000000001,45.19055,55.018550000000005,57.27435,52.3537,51.0026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.36,1074.93,43.35,341.88,5007.21,1893.97,3012.46,34388.3,4012.86,36.55,29.13,7.85,5.82,22.67,0.12,0.16,1.09,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2018-10-04T12:07:16.798-04:00,10/2/2018; 10:15am,MA,,carrot,451.2,Rays Family Farm Store,Joe Czajkowsky Farm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-04T13:40:14.676-04:00,36,4.29477,1.09631,3.0619,-2.58019,-2.69858,2,2.81963,3.39355,2.66004,2.40625,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-1603.95,847.11,49.94,446.68,6413.76,2771.07,6306.36,0,48513.86,5538.89,32.51,16.57,6.31,7.36,27.49,0.2,0.62,1.19,-0.28","6.633,4.724,18.749,21.799,147.169,127.941,400.023,510.555,2716.78,443.811,53.74,85.113,136.714,74.647,71.075,0.2,0.2,0.2,5.54",5.17,1.69,15.11,0.91,orange,0.1416135,-0.2149135,-1.171305,0.18558658,1.744785,46.451049999999995,56.9741,53.896699999999996,49.14105,49.26605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1603.95,847.11,49.94,446.68,6413.76,2771.07,6306.36,48513.86,5538.89,32.51,16.57,6.31,7.36,27.49,0.2,0.62,1.19,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2018-10-04T12:03:04.088-04:00,10/2/18; 10:45am,MA,,carrot,450.2,Cream of the Crop Farm,Bunny Luv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-04T13:16:47.806-04:00,27,4.53204,0.740769,4,-6.33935,-6.98743,-1,1.98847,2.11673,1.73736,1.67383,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-1328.19,423.74,47.12,370.63,5567.48,2078.62,7229.63,0,37323.87,5116.96,34.17,28.73,8.64,4.83,30.59,0.07,-0.02,1.2,-1.7","6.672,4.525,15.586,20.567,123.883,93.359,435.208,522.854,2054.57,437.579,53.943,88.001,140.625,74.395,72.598,0.13,0.13,0.2,5.38",7.04,1.65,43.06,0.91,orange,-0.7873055,-1.2141845,-1.8689385,-0.6920775,0.29789000000000004,39.992549999999994,50.97675,48.22,43.16374999999999,43.22385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1328.19,423.74,47.12,370.63,5567.48,2078.62,7229.63,37323.87,5116.96,34.17,28.73,8.64,4.83,30.59,0.07,-0.02,1.2,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2018-10-04T12:03:04.088-04:00,10/2/18; 10:45am,MA,,carrot,450.1,Cream of the Crop Farm,Bunny Luv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-04T13:08:28.940-04:00,30,3.88861,0.799389,4,-6.30826,-7.35984,-2,1.71586,2.11599,1.67081,1.5692,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","1380.47,-864.11,47.19,348.39,4906.44,1838.92,9856.56,0,35783.96,4545.05,41.12,24.37,8.9,4.84,25.69,0.07,0,1.06,0.04","6.226,3.838,14.642,20.432,105.779,84.146,533.586,599.22,1948.26,402.86,57.258,86.561,138.813,73.03,68.498,0.13,0.12,0.15,5.55",5.07,1.91,69.46,0.9,orange,-0.9425945,-1.457505,-2.617645,-1.0264790000000001,-0.45184349999999995,38.3397,51.653549999999996,49.6753,44.81505,43.08135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.47,-864.11,47.19,348.39,4906.44,1838.92,9856.56,35783.96,4545.05,41.12,24.37,8.9,4.84,25.69,0.07,,1.06,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2018-10-04T12:03:04.088-04:00,10/2/18; 10:45am,MA,,carrot,450.3,Cream of the Crop Farm,Bunny Luv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-04T13:25:21.238-04:00,29,4.32654,0.935928,3,-6.19993,-7.30426,-2,1.56638,2.53934,1.0499,1.5758,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","2011.18,-121.99,47.64,353.33,4634.43,1565.33,12629.44,0,33885.66,4259.66,42.28,42.95,5.96,7.31,27.32,0.06,0.02,1.12,-0.44","6.475,4.195,14.588,19.331,97.433,72.117,653.95,674.196,1820.48,387.825,56.616,91.074,142.449,78.343,74.546,0.12,0.12,0.18,5.51",2.64,1.03,14.9,0.91,orange,-0.9564104999999999,-1.769275,-3.4395100000000003,-0.5575545,-1.21895085,37.39795,49.04125,47.4491,41.04259999999999,41.2466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.18,-121.99,47.64,353.33,4634.43,1565.33,12629.44,33885.66,4259.66,42.28,42.95,5.96,7.31,27.32,0.06,0.02,1.12,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2018-10-04T12:02:50.591-04:00,10/2/18; 11:30am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2018-10-04T11:57:28.552-04:00,10/2/18; 11:30am,MA,,carrot,448.2,Big Y Market,Les Jardins A. Guerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-04T12:34:55.430-04:00,20,4.53477,1.09418,4,-3.04139,-2.4099,3,2.80874,3.29922,2.5759,2.36263,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","1322,64.25,47.38,367.62,4866.86,2188.44,10121.51,0,37111.54,4180.08,38.47,22.07,7.35,6.06,34.18,0.16,0.48,1.16,-1.57","6.305,4.186,15.258,19.547,106.587,98.853,549.513,601.987,2020.98,373.196,55.164,86.262,138.602,74.612,74.764,0.19,0.19,0.18,5.37",3.06,1.84,29.11,0.91,orange,0.958467,0.9103049999999999,-0.29642314999999997,1.89622,3.264005,49.562749999999994,58.8603,56.2696,52.25635,48.8686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322,64.25,47.38,367.62,4866.86,2188.44,10121.51,37111.54,4180.08,38.47,22.07,7.35,6.06,34.18,0.16,0.48,1.16,-1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
